timestamp,17314,17316,17318,17459,17502,17506,19615
2019-02-17 12:50:00,16.085,,23.07,0.3,19.765,15.100000000000001,18.064999999999998
2018-11-01 00:05:00,22.03,21.565,25.365000000000002,,25.035,22.87,
2019-01-10 15:40:00,,12.32,,3.33,,14.07,11.399999999999999
2018-10-09 21:35:00,21.134999999999998,22.25,24.43,,,,
2018-12-29 07:20:00,7.38,,,3.2800000000000002,8.08,8.73,7.765
2018-11-14 11:10:00,7.385,13.73,13.634999999999998,,10.67,9.315,
2018-10-25 23:05:00,3.55,4.715,3.9350000000000005,,5.4350000000000005,4.550000000000001,
2018-11-22 18:40:00,68.6,,69.65,93.25,,76.23,
2018-10-27 20:30:00,7.465,12.315,9.3,,11.615,11.8,
2018-12-30 09:55:00,6.1,,,1.38,7.285,4.82,5.35
2018-10-10 15:10:00,5.08,8.084999999999999,5.765000000000001,,,,
2019-02-07 23:55:00,,,10.57,,,8.93,10.385
2018-10-25 07:00:00,27.08,24.55,30.6,,31.07,12.57,
2019-01-24 16:55:00,,10.93,,0.7,,10.17,10.0
2018-12-31 02:45:00,3.715,,,0.735,5.08,,4.085
2019-02-07 05:40:00,,,13.2,,,15.335,12.335
2018-10-13 10:15:00,8.085,10.57,7.625,,,,
2018-11-23 14:10:00,37.114999999999995,,35.315,50.265,,41.335,
2018-12-11 15:35:00,15.4,21.785,14.365,21.185000000000002,16.1,17.585,
2018-10-19 08:25:00,21.314999999999998,32.25,24.835,,16.285,24.615000000000002,
2018-12-20 09:30:00,19.82,28.735,22.865000000000002,,23.07,31.535,
2018-11-24 12:00:00,56.215,,54.985,,,56.165,
2019-01-25 21:30:00,,,61.17,0.95,,28.265,21.0
2019-01-20 19:15:00,,53.150000000000006,57.865,10.05,,65.0,55.265
2019-01-25 12:15:00,,,25.035,5.0,,20.15,18.07
2019-02-09 20:35:00,18.03,,,,,10.715,8.1
2019-01-14 18:45:00,,11.0,8.7,0.9149999999999999,,9.68,9.515
2018-10-20 12:35:00,8.565,8.73,10.08,,9.18,,
2018-11-13 09:10:00,11.969999999999999,13.5,11.485,,15.485,17.765,
2018-11-14 06:30:00,11.17,14.4,10.280000000000001,,10.08,,
2018-10-18 14:05:00,18.75,15.3,15.809999999999999,,16.23,16.785,
2018-10-12 04:20:00,10.4,18.45,13.535,,,,
2018-12-06 14:05:00,4.949999999999999,6.050000000000001,4.63,,4.53,4.0649999999999995,
2018-12-30 09:10:00,5.1850000000000005,,,0.75,5.35,3.885,5.715
2019-02-13 21:55:00,37.47,,,6.215,,28.564999999999998,30.3
2019-01-24 02:40:00,,24.41,20.45,,24.23,19.35,17.63
2018-12-06 11:25:00,5.32,9.065,7.865,,5.665,4.385,
2018-12-31 08:40:00,7.4,,,2.915,16.215,7.585,9.184999999999999
2019-01-06 21:00:00,,,,1.87,,,36.4
2019-01-27 08:45:00,,,3.75,5.5,,6.67,5.25
2019-02-10 13:45:00,,,,,,4.4,2.4699999999999998
2018-11-09 20:35:00,11.05,10.28,9.865,,7.92,13.15,
2019-01-11 23:20:00,10.085,19.98,17.835,,,11.615,11.5
2019-01-27 13:35:00,,,12.815,12.6,,12.415,10.05
2018-10-22 08:40:00,11.915,13.665,13.8,,11.57,13.719999999999999,
2018-11-05 21:10:00,61.885,59.93,85.8,,70.165,57.864999999999995,
2018-10-20 16:00:00,7.43,,7.17,,11.2,,
2019-01-24 09:30:00,,37.17,,,,20.835,18.83
2019-01-05 01:35:00,,,,1.0,,62.63,61.13
2018-11-23 05:30:00,111.28,,100.07,,,121.61500000000001,
2018-12-06 01:15:00,13.95,19.735,14.100000000000001,,14.8,13.915,
2018-11-16 05:15:00,34.93,39.1,35.565,,31.715000000000003,,
2018-11-07 03:25:00,4.8,3.38,2.315,,4.715,3.15,
2019-01-22 11:45:00,,12.835,,,,10.100000000000001,6.68
2019-01-17 02:50:00,,2.1100000000000003,1.75,,,,2.1799999999999997
2018-10-18 21:05:00,39.9,24.37,33.95,,33.7,38.15,
2019-01-02 03:05:00,9.985,,,0.865,10.33,10.15,13.129999999999999
2018-12-28 12:50:00,15.82,,,0.665,17.765,14.93,15.535
2019-02-18 10:50:00,,,15.58,0.9,16.285,15.434999999999999,14.68
2018-10-29 10:45:00,17.03,20.95,22.485,,15.565,19.88,
2018-12-16 03:10:00,11.55,51.400000000000006,11.58,20.314999999999998,15.599999999999998,15.114999999999998,
2018-10-31 00:15:00,7.965,14.646666666666667,17.65,,38.95,16.63,
2018-12-12 04:05:00,10.100000000000001,12.815,11.415,,11.469999999999999,11.149999999999999,
2019-01-16 19:55:00,,20.285,14.32,1.43,,,13.370000000000001
2018-12-20 19:45:00,9.4,11.82,9.965,,14.600000000000001,8.1,
2018-11-12 00:35:00,17.615000000000002,17.735,17.085,,13.934999999999999,15.065000000000001,
2018-12-29 07:15:00,7.165,,,2.25,9.415,7.215,6.6850000000000005
2018-12-13 14:15:00,7.515000000000001,10.915,9.0,8.5,7.985,9.85,
2018-12-10 02:45:00,13.215,14.25,14.785,,15.315000000000001,13.95,
2019-01-29 00:50:00,,,10.75,1.065,,10.08,10.635
2019-01-03 07:25:00,9.8,,,,11.2,9.08,8.935
2018-11-30 01:35:00,12.75,13.765,9.92,,,10.585,
2019-01-11 21:45:00,13.965,10.85,16.965,,,19.465,14.45
2019-01-16 11:15:00,,3.52,2.23,,,4.07,2.385
2019-01-04 22:20:00,,,,4.2,,81.7,76.66499999999999
2018-12-04 08:00:00,21.25,19.29,17.515,,18.08,,
2018-11-22 09:15:00,47.535,,41.65,,,51.035,
2018-10-13 08:30:00,10.265,10.63,12.15,,,,
2018-11-15 00:00:00,11.015,13.83,13.95,,13.6,10.685,
